"EventDetailID","EventID","ViolationID","Resolved?","DateResolved","DetailAttach","IncludeCitation"
2286,1512,86,0,,,0
2287,1513,179,1,,,0
2288,1513,227,1,,,0
2289,1513,199,1,,,0
2290,1513,198,1,,,0
2291,1514,150,0,,,0
2292,1515,150,0,,,0
2293,1517,88,0,,,0
2294,1518,176,0,,,0
2295,1518,134,0,,,0
2296,1519,88,0,,,0
2297,1520,88,0,,,0
2299,1527,88,0,,,0
2300,1528,179,1,,,0
2301,1528,198,1,,,0
2302,1528,199,1,,,0
2303,1530,179,1,,,0
2304,1530,191,1,,,0
2305,1531,179,0,,,0
2306,1531,184,0,,,0
2307,1531,197,0,,,0
2308,1531,183,0,,,0
2309,1532,179,0,,,0
2310,1532,198,0,,,0
2311,1532,202,0,,,0
2312,1533,179,0,,,0
2313,1533,199,0,,,0
2314,1533,204,0,,,0
2315,1535,85,0,,,0
2316,1535,88,0,,,0
2317,1536,88,0,,,0
2318,1536,86,0,,,0
2319,1537,88,0,,,0
2320,1537,86,0,,,0
2321,1540,150,0,,,0
2322,1541,61,0,,,0
2323,1541,142,0,,,0
2324,1541,63,0,,,0
2325,1542,63,0,,,0
2326,1543,88,0,,,0
2327,1543,86,0,,,0
2328,1544,88,0,,,0
2329,1544,86,0,,,0
2330,1545,85,0,,,0
2331,1545,86,0,,,0
2332,1545,88,0,,,0
2333,1546,134,0,,,0
2334,1546,,0,,,0
2335,1548,179,1,,,0
2336,1548,199,1,,,0
2337,1553,179,1,,,0
2338,1553,204,1,,,0
2339,1547,179,1,,,0
2340,1547,202,1,,,0
2341,1547,204,1,,,0
2342,1568,179,1,,,0
2343,1568,198,1,,,0
2344,1568,202,1,,,0
2345,1569,179,0,,,0
2346,1569,198,0,,,0
2347,1569,203,0,,,0
2348,1569,204,0,,,0
2349,1570,198,1,,,0
2350,1570,202,1,,,0
2351,1570,228,0,,,0
2352,1586,88,0,,,0
2353,1586,86,0,,,0
2354,1588,198,1,,,0
2355,1588,199,1,,,0
2356,1589,179,0,,,0
2357,1589,190,0,,,0
2358,1590,229,1,10/6/2016 0:00:00,,0
2359,1590,235,1,10/6/2016 0:00:00,,0
2360,1591,229,1,,,0
2361,1591,235,1,,,0
2362,1591,263,1,,,0
2363,1592,229,0,,,0
2364,1592,235,0,,,0
2365,1593,229,1,,,0
2366,1593,263,1,,,0
2367,1594,179,0,,,0
2368,1594,198,0,,,0
2369,1594,202,0,,,0
2370,1595,179,1,,,0
2371,1595,202,1,,,0
2372,1595,198,1,,,0
2373,1595,184,1,,,0
2374,1596,179,0,,,0
2375,1596,227,0,,,0
2376,1596,198,0,,,0
2377,1596,183,0,,,0
2378,1597,284,0,,,0
2379,1598,179,0,,,0
2380,1598,183,0,,,0
2381,1598,195,0,,,0
2382,1599,179,0,,,0
2383,1599,198,0,,,0
2384,1600,179,0,,,0
2385,1600,187,0,,,0
2386,1601,179,0,,,0
2387,1601,198,0,,,0
2388,1602,179,0,,,0
2389,1602,187,0,,,0
2390,1603,179,0,,,0
2391,1603,198,0,,,0
2392,1603,202,0,,,0
2393,1604,179,0,,,0
2394,1604,198,0,,,0
2395,1604,202,0,,,0
2396,1604,204,0,,,0
2397,1605,184,1,,,0
2398,1605,205,1,,,0
2399,1607,179,0,,,0
2400,1607,191,0,,,0
2401,1608,179,0,,,0
2402,1608,183,0,,,0
2403,1608,190,0,,,0
2404,1613,63,0,,,0
2405,1614,258,1,,,0
2406,1615,229,1,,,0
2407,1615,235,1,,,0
2408,1618,86,0,,,0
2409,1618,100,0,,,0
2410,1619,88,0,,,0
2411,1619,86,0,,,0
2412,1621,88,0,,,0
2413,1623,179,1,,,0
2414,1623,195,0,,,0
2415,1623,187,1,,,0
2416,1624,179,0,,,0
2417,1624,285,0,,,0
2418,1624,182,0,,,0
2419,1624,284,0,,,0
2420,1626,179,0,,,0
2421,1626,183,0,,,0
2422,1626,195,0,,,0
2423,1626,190,0,,,0
2424,1627,179,1,,,0
2425,1627,187,1,,,0
2426,1629,179,0,,,0
2427,1629,198,0,,,0
2428,1630,179,0,,,0
2429,1630,183,0,,,0
2430,1630,187,0,,,0
2431,1630,182,0,,,0
2432,1634,61,0,,,0
2433,1634,63,0,,,0
2434,1634,69,0,,,0
2435,1635,150,0,,,0
2436,1638,88,0,,,0
2437,1639,88,0,,,0
2438,1639,86,0,,,0
2439,1639,85,0,,,0
2440,1643,88,0,,,0
2441,1643,86,0,,,0
2442,1642,286,1,,,0
2443,1645,229,0,,,0
2444,1645,232,0,,,0
2445,1645,243,0,,,0
2446,1645,263,0,,,0
2447,1646,232,1,,,0
2448,1646,267,1,,,0
2449,1646,269,1,,,0
2450,1648,229,0,,,0
2451,1648,235,0,,,0
2452,1647,176,0,,,0
2453,1647,134,0,,,0
2454,1647,88,0,,,0
2455,1649,229,1,,,0
2456,1649,235,1,,,0
2457,1649,243,1,,,0
2458,1651,204,1,,,0
2459,1651,187,1,,,0
2460,1652,183,0,,,0
2461,1652,187,0,,,0
2462,1652,195,0,,,0
2463,1654,179,1,,,0
2464,1654,195,1,,,0
2465,1653,195,0,,,0
2466,1653,187,0,,,0
2467,1653,179,0,,,0
2468,1655,179,0,,,0
2469,1655,198,0,,,0
2470,1656,150,0,,,0
2471,1657,150,0,,,0
2472,1658,63,0,,,0
2473,1659,61,0,,,0
2474,1659,63,0,,,0
2475,1660,61,0,,,0
2476,1660,63,0,,,0
2477,1661,61,0,,,0
2478,1661,63,0,,,0
2479,1662,281,1,,,0
2480,1663,229,0,,,0
2481,1663,235,0,,,0
2482,1664,229,1,,,0
2483,1664,235,1,,,0
2484,1665,229,0,,,0
2485,1665,235,0,,,0
2486,1666,232,0,,,0
2487,1666,271,0,,,0
2488,1667,229,1,,,0
2489,1667,231,1,,,0
2490,1667,243,1,,,0
2491,1667,235,1,,,0
2492,1670,86,0,,,0
2493,1670,88,0,,,0
2494,1670,98,0,,,0
2495,1670,100,0,,,0
2496,1671,88,0,,,0
2497,1671,86,0,,,0
2498,1671,131,0,,,0
2499,1672,88,0,,,0
2500,1672,86,0,,,0
2501,1674,88,0,,,0
2502,1674,92,0,,,0
2503,1676,179,0,,,0
2504,1676,284,0,,,0
2505,1676,186,0,,,0
2506,1676,226,0,,,0
2507,1676,184,0,,,0
2508,1677,64,0,,,0
2509,1677,63,0,,,0
2510,1679,146,0,,,0
2511,1679,61,0,,,0
2512,1680,63,0,,,0
2513,1680,61,0,,,0
2514,1681,292,0,,,0
2515,1682,179,1,,,0
2516,1682,187,1,,,0
2517,1682,190,1,,,0
2518,1683,227,1,,,0
2519,1683,179,1,,,0
2520,1683,195,1,,,0
2521,1684,179,0,,,0
2522,1684,187,0,,,0
2523,1684,293,0,,,0
2524,1685,179,0,,,0
2525,1685,204,0,,,0
2526,1686,179,0,,,0
2527,1686,195,0,,,0
2528,1686,294,0,,,0
2529,1687,179,0,,,0
2530,1687,198,0,,,0
2531,1687,199,0,,,0
2532,1688,174,1,,,0
2533,1688,86,1,,,0
2534,1688,100,1,,,0
2535,1689,88,0,,,0
2536,1689,86,0,,,0
2537,1690,88,0,,,0
2538,1690,86,0,,,0
2539,1691,92,0,,,0
2540,1693,179,0,,,0
2541,1693,184,0,,,0
2542,1693,198,0,,,0
2543,1693,204,0,,,0
2544,1694,88,0,,,0
2545,1694,86,0,,,0
2546,1695,85,0,,,0
2547,1696,86,0,,,0
2548,1696,88,0,,,0
2549,1696,100,0,,,0
2550,1697,88,0,,,0
2551,1697,86,0,,,0
2552,1698,229,0,,,0
2553,1698,235,0,,,0
2554,1698,232,1,,,0
2555,1698,267,1,,,0
2556,1698,276,1,,,0
2557,1698,286,0,,,0
2558,1701,229,1,,,0
2559,1701,235,1,,,0
2560,1701,238,0,,,0
2561,1702,229,0,,,0
2562,1702,235,0,,,0
2563,1700,139,0,,,0
2564,1703,139,0,,,0
2565,1704,139,0,,,0
2566,1705,139,0,,,0
2567,1706,139,0,,,0
2568,1707,139,0,,,0
2569,1708,139,0,,,0
2570,1709,139,0,,,0
2571,1710,88,0,,,0
2572,1710,86,0,,,0
2573,1712,86,0,,,0
2574,1712,88,0,,,0
2575,1712,90,0,,,0
2576,1713,88,0,,,0
2577,1713,86,0,,,0
2578,1714,88,0,,,0
2579,1714,86,0,,,0
2580,1716,84,0,,,0
2581,1716,88,0,,,0
2582,1716,85,0,,,0
2583,1718,291,0,,,0
2584,1718,179,0,,,0
2585,1718,184,0,,,0
2586,1718,198,0,,,0
2587,1718,199,0,,,0
2588,1718,220,0,,,0
2589,1719,179,0,,,0
2590,1719,187,0,,,0
2591,1719,195,0,,,0
2592,1719,198,0,,,0
2593,1720,179,0,,,0
2594,1720,226,0,,,0
2595,1720,198,0,,,0
2596,1720,183,0,,,0
2597,1721,179,0,,,0
2598,1721,187,0,,,0
2599,1722,179,1,,,0
2600,1722,198,1,,,0
2601,1722,191,1,,,0
2602,1723,63,0,,,0
2603,1723,60,0,,,0
2604,1723,61,0,,,0
2605,1724,63,0,,,0
2606,1724,158,0,,,0
2607,1726,229,0,,,0
2608,1726,243,0,,,0
2609,1726,263,0,,,0
2610,1726,264,0,,,0
2611,1727,229,0,,,0
2612,1727,243,0,,,0
2613,1727,263,0,,,0
2614,1727,231,0,,,0
2615,1729,88,0,,,0
2616,1729,86,0,,,0
2617,1730,88,0,,,0
2618,1730,86,0,,,0
2619,1731,84,0,,,0
2620,1731,86,0,,,0
2621,1731,85,0,,,0
2622,1731,88,0,,,0
2623,1732,85,0,,,0
2624,1732,88,0,,,0
2625,1732,86,0,,,0
2626,1733,88,0,,,0
2627,1733,86,0,,,0
2628,1733,85,0,,,0
2629,1734,63,0,,,0
2630,1735,63,0,,,0
2631,1736,296,0,,,0
2632,1737,179,0,,,0
2633,1737,228,0,,,0
2634,1737,195,0,,,0
2635,1737,226,0,,,0
2636,1737,184,0,,,0
2637,1738,88,0,,,0
2638,1739,88,0,,,0
2639,1740,88,0,,,0
2640,1741,231,0,,,0
2641,1741,229,0,,,0
2642,1741,235,0,,,0
2643,1742,229,0,,,0
2644,1742,248,0,,,0
2645,1742,243,0,,,0
2646,1742,251,0,,,0
2647,1743,229,0,,,0
2648,1743,238,0,,,0
2649,1743,243,0,,,0
2650,1744,139,0,,,0
2651,1745,139,0,,,0
2652,1746,139,0,,,0
2653,1747,139,0,,,0
2654,1748,139,0,,,0
2655,1749,139,0,,,0
2656,1750,139,0,,,0
2657,1751,139,0,,,0
2658,1752,139,0,,,0
2659,1753,139,0,,,0
2660,1754,139,0,,,0
2661,1755,139,0,,,0
2662,1756,139,0,,,0
2663,1757,179,1,,,0
2664,1757,187,1,,,0
2665,1757,191,1,,,0
2666,1758,179,0,,,0
2667,1758,183,0,,,0
2668,1758,187,0,,,0
2669,1758,198,0,,,0
2670,1758,294,0,,,0
2671,1758,195,0,,,0
2672,1759,198,0,,,0
2673,1761,179,0,,,0
2674,1761,183,0,,,0
2675,1761,294,0,,,0
2676,1761,195,0,,,0
2677,1761,226,0,,,0
2678,1762,179,0,,,0
2679,1762,187,0,,,0
2680,1765,229,0,,,0
2681,1765,231,0,,,0
2682,1765,251,0,,,0
2683,1765,243,0,,,0
2684,1765,248,0,,,0
2685,1766,176,0,,,0
2686,1766,141,0,,,0
2687,1768,179,0,,,0
2688,1768,183,0,,,0
2689,1768,195,0,,,0
2690,1768,226,0,,,0
2691,1768,220,0,,,0
2692,1771,179,1,,,0
2693,1771,187,1,,,0
2694,1771,294,1,,,0
2695,1772,187,0,,,0
2696,1773,179,0,,,0
2697,1773,187,0,,,0
2698,1773,198,0,,,0
2699,1774,179,1,,,0
2700,1774,187,1,,,0
2701,1775,179,0,,,0
2702,1775,187,0,,,0
2703,1775,198,0,,,0
2704,1776,179,0,,,0
2705,1776,202,0,,,0
2706,1776,203,0,,,0
2707,1777,179,0,,,0
2708,1777,187,0,,,0
2709,1779,179,1,,,0
2710,1779,187,1,,,0
2711,1779,294,0,,,0
2712,1779,183,0,,,0
2713,1780,179,0,,,0
2714,1780,187,0,,,0
2715,1781,63,0,,,0
2716,1782,229,0,,,0
2717,1782,235,0,,,0
2718,1783,229,0,,,0
2719,1783,263,0,,,0
2720,1784,276,1,,,0
2721,1784,229,1,,,0
2722,1784,263,1,,,0
2723,1784,264,1,,,0
2724,1784,265,1,,,0
2725,1785,229,1,,,0
2726,1785,235,1,,,0
2727,1785,238,0,,,0
2728,1785,248,0,,,0
2729,1786,139,0,,,0
2730,1787,139,0,,,0
2731,1788,139,0,,,0
2732,1789,139,0,,,0
2733,1790,139,0,,,0
2734,1791,139,0,,,0
2735,1792,139,0,,,0
2736,1793,139,0,,,0
2737,1794,179,0,,,0
2738,1794,187,0,,,0
2739,1795,179,0,,,0
2740,1795,187,0,,,0
2741,1797,101,0,,,0
2742,1798,150,0,,,0
2743,1799,97,0,,,0
2744,1801,63,0,,,0
2745,1801,61,0,,,0
2746,1802,61,0,,,0
2747,1803,68,0,,,0
2748,1804,229,0,,,0
2749,1804,243,0,,,0
2750,1806,91,1,,,0
2751,1806,88,1,,,0
2752,1806,86,1,,,0
2753,1807,88,0,,,0
2754,1809,150,0,,,0
2755,1810,63,0,,,0
2756,1810,61,0,,,0
2757,1811,65,0,,,0
2758,1811,61,0,,,0
2759,1811,63,0,,,0
2760,1812,63,0,,,0
2761,1812,61,0,,,0
2762,1814,179,1,,,0
2763,1814,187,1,,,0
2764,1814,192,1,,,0
2765,1815,179,0,,,0
2766,1815,204,0,,,0
2767,1815,202,0,,,0
2768,1816,179,0,,,0
2769,1816,187,0,,,0
2770,1817,179,0,,,0
2771,1817,187,0,,,0
2772,1817,198,0,,,0
2773,1817,202,0,,,0
2774,1818,179,0,,,0
2775,1818,297,0,,,0
2776,1819,179,1,,,0
2777,1819,294,1,,,0
2778,1819,195,1,,,0
2779,1819,190,1,,,0
2780,1820,179,0,,,0
2781,1820,187,0,,,0
2782,1821,179,0,,,0
2783,1821,187,0,,,0
2784,1822,179,0,,,0
2785,1822,191,0,,,0
2786,1823,179,0,,,0
2787,1823,198,0,,,0
2788,1823,202,0,,,0
2789,1823,204,0,,,0
2790,1824,179,0,,,0
2791,1824,226,0,,,0
2792,1824,190,0,,,0
2793,1825,179,0,,,0
2794,1825,184,0,,,0
2795,1825,202,0,,,0
2796,1825,204,0,,,0
2797,1826,179,1,,,0
2798,1826,294,1,,,0
2799,1826,190,1,,,0
2800,1826,298,1,,,0
2801,1827,179,1,10/12/2016 0:00:00,,0
2802,1827,299,1,10/12/2016 0:00:00,,0
2803,1828,88,0,,,0
2804,1828,100,0,,,0
2805,1828,86,0,,,0
2806,1830,88,0,,,0
2807,1830,86,0,,,0
2808,1830,84,0,,,0
2809,1831,88,0,,,0
2810,1831,86,0,,,0
2811,1832,88,0,,,0
2812,1832,86,0,,,0
2813,1833,88,0,,,0
2814,1833,86,0,,,0
2815,1834,88,0,,,0
2816,1834,86,0,,,0
2817,1835,229,0,,,0
2818,1835,232,0,,,0
2819,1835,231,0,,,0
2820,1835,243,0,,,0
2821,1836,229,1,,,0
2822,1836,235,1,,,0
2823,1836,243,1,,,0
2824,1837,229,0,,,0
2825,1837,235,1,,,0
2826,1837,286,0,,,0
2827,1838,88,0,,,0
2828,1838,86,0,,,0
2830,1839,85,0,,,0
2831,1839,86,0,,,0
2832,1839,88,0,,,0
2833,1840,86,0,,,0
2834,1841,179,0,,,0
2835,1841,187,0,,,0
2836,1842,179,0,,,0
2837,1842,187,0,,,0
2838,1843,179,0,,,0
2839,1843,187,0,,,0
2840,1844,179,0,,,0
2841,1844,187,0,,,0
2842,1845,179,0,,,0
2843,1845,191,0,,,0
2844,1846,179,0,,,0
2845,1846,198,0,,,0
2846,1847,179,0,,,0
2847,1847,184,0,,,0
2848,1847,198,0,,,0
2849,1848,179,0,,,0
2850,1848,198,0,,,0
2851,1848,199,0,,,0
2852,1848,202,0,,,0
2853,1848,203,0,,,0
2854,1849,179,1,,,0
2855,1849,293,1,,,0
2856,1849,187,1,,,0
2857,1851,179,0,,,0
2858,1851,228,0,,,0
2859,1851,294,0,,,0
2860,1851,195,0,,,0
2861,1852,85,0,,,0
2862,1852,88,0,,,0
2863,1852,86,0,,,0
2864,1852,90,0,,,0
2865,1853,88,0,,,0
2866,1853,86,0,,,0
2867,1851,321,0,,,0
2868,1855,88,0,,,0
2869,1856,86,0,,,0
2870,1857,88,0,,,0
2871,1857,143,0,,,0
2872,1857,86,0,,,0
2873,1858,88,0,,,0
2874,1858,86,0,,,0
2875,1858,143,0,,,0
2876,1859,235,0,,,0
2877,1860,229,0,,,0
2878,1860,235,0,,,0
2879,1860,263,0,,,0
2880,1861,229,0,,,0
2881,1861,235,0,,,0
2882,1861,231,0,,,0
2883,1861,251,0,,,0
2884,1861,243,0,,,0
2885,1862,229,0,,,0
2886,1862,235,0,,,0
2887,1862,323,0,,,0
2888,1863,229,0,,,0
2889,1863,235,0,,,0
2890,1866,179,0,,,0
2891,1866,183,0,,,0
2892,1866,195,0,,,0
2893,1866,327,0,,,0
2894,1867,179,0,,,0
2895,1867,187,0,,,0
2896,1868,86,0,,,0
2897,1868,88,0,,,0
2898,1869,88,0,,,0
2899,1869,86,0,,,0
2900,1872,229,0,,,0
2901,1872,235,0,,,0
2902,1873,229,1,,,0
2903,1873,243,1,,,0
2904,1873,248,1,,,0
2905,1875,65,0,,,0
2906,1875,61,0,,,0
2907,1878,85,0,,,0
2908,1878,88,0,,,0
2909,1878,86,0,,,0
2910,1879,141,0,,,0
2911,1880,65,0,,,0
2912,1881,150,0,,,0
2913,1882,61,0,,,0
2914,1884,179,0,,,0
2915,1884,187,0,,,0
2916,1885,179,0,,,0
2917,1885,183,0,,,0
2918,1826,228,1,,,0
2919,1886,179,0,,,0
2920,1886,298,0,,,0
2921,1887,179,0,,,0
2922,1887,202,0,,,0
2923,1887,203,0,,,0
2924,1888,179,0,,,0
2925,1888,187,0,,,0
2926,1889,179,0,,,0
2927,1889,187,0,,,0
2928,1889,197,0,,,0
2929,1890,329,1,,,0
2930,1891,86,0,,,0
2931,1891,88,0,,,0
2932,1891,90,0,,,0
2933,1891,141,0,,,0
2934,1892,229,0,,,0
2935,1892,238,0,,,0
2936,1892,263,0,,,0
2937,1893,229,0,,,0
2938,1893,331,0,,,0
2939,1893,332,0,,,0
2940,1894,179,0,,,0
2941,1894,187,0,,,0
2942,1895,179,0,,,0
2943,1895,195,0,,,0
2944,1897,179,0,,,0
2945,1897,183,0,,,0
2946,1897,298,0,,,0
2947,1897,190,0,,,0
2948,1899,88,0,,,0
2949,1899,86,0,,,0
2950,1899,141,0,,,0
2951,1900,173,0,,,0
2952,1900,86,0,,,0
2953,1901,173,0,,,0
2954,1901,86,0,,,0
2955,1902,88,0,,,0
2956,1902,86,0,,,0
2957,1903,88,0,,,0
2958,1903,86,0,,,0
2959,1904,88,0,,,0
2960,1904,86,0,,,0
2961,1904,143,0,,,0
2962,1905,229,1,10/20/2016 0:00:00,,0
2963,1905,332,1,10/20/2016 0:00:00,,0
2964,1905,331,1,10/20/2016 0:00:00,,0
2965,1906,229,1,,,0
2966,1906,235,1,,,0
2967,1906,264,1,,,0
2968,1906,263,1,,,0
2969,1908,229,1,9/19/2016 0:00:00,,0
2970,1908,332,1,9/19/2016 0:00:00,,0
2971,1908,331,1,9/19/2016 0:00:00,,0
2972,1909,280,1,10/20/2016 0:00:00,,0
2973,1909,263,1,10/20/2016 0:00:00,,0
2974,1910,229,0,,,0
2975,1910,231,0,,,0
2976,1911,229,0,,,0
2977,1911,235,0,,,0
2978,1912,88,0,,,0
2979,1912,86,0,,,0
2980,1914,88,0,,,0
2981,1914,86,0,,,0
2982,1914,143,0,,,0
2983,1915,295,0,,,0
2984,1915,61,0,,,0
2985,1915,140,0,,,0
2986,1916,63,0,,,0
2987,1916,61,0,,,0
2988,1917,161,0,,,0
2989,1918,179,0,,,0
2990,1918,202,0,,,0
2991,1919,179,0,,,0
2992,1919,183,0,,,0
2993,1919,195,0,,,0
2994,1920,179,1,,,0
2995,1920,294,1,,,0
2996,1920,195,1,,,0
2997,1921,179,0,,,0
2998,1921,187,0,,,0
2999,1923,179,1,10/1/2016 0:00:00,,0
3000,1923,321,1,10/1/2016 0:00:00,,0
3001,1923,322,1,10/1/2016 0:00:00,,0
3002,1924,179,0,,,0
3003,1924,184,0,,,0
3004,1924,202,0,,,0
3005,1925,179,0,,,0
3006,1925,202,0,,,0
3007,1926,179,0,,,0
3008,1926,184,0,,,0
3009,1926,195,0,,,0
3010,1926,226,0,,,0
3011,1926,321,0,,,0
3012,1926,333,0,,,0
3013,1926,334,0,,,0
3014,1928,88,0,,,0
3015,1928,86,0,,,0
3016,1929,88,0,,,0
3017,1929,86,0,,,0
3018,1930,88,0,,,0
3019,1930,88,0,,,0
3020,1931,231,0,,,0
3021,1931,232,0,,,0
3022,1931,243,0,,,0
3023,1933,335,1,10/20/2016 0:00:00,,0
3024,1934,335,0,,,0
3025,1935,139,0,,,0
3026,1936,139,0,,,0
3027,1937,139,0,,,0
3028,1938,139,0,,,0
3029,1939,139,0,,,0
3030,1940,139,0,,,0
3031,1941,139,0,,,0
3032,1942,139,0,,,0
3033,1943,88,0,,,0
3034,1943,86,0,,,0
3035,1943,143,0,,,0
3036,1945,88,0,,,0
3037,1945,86,0,,,0
3038,1946,86,0,,,0
3039,1946,88,0,,,0
3040,1946,143,0,,,0
3041,1947,88,0,,,0
3042,1947,86,0,,,0
3043,1947,143,0,,,0
3044,1949,179,0,,,0
3045,1949,184,0,,,0
3046,1949,187,0,,,0
3047,1949,202,0,,,0
3048,1952,227,1,,,0
3049,1965,63,0,,,0
3050,1965,61,0,,,0
3051,1966,179,0,,,0
3052,1966,198,0,,,0
3053,1967,229,1,9/26/2016 0:00:00,,0
3054,1967,248,1,9/26/2016 0:00:00,,0
3055,1969,229,0,,,0
3056,1969,231,0,,,0
3057,1969,251,0,,,0
3058,1969,243,0,,,0
3059,1969,248,0,,,0
3060,1969,247,0,,,0
3061,1970,229,1,10/20/2016 0:00:00,,0
3062,1970,336,1,10/20/2016 0:00:00,,0
3063,1971,229,0,,,0
3064,1971,243,0,,,0
3065,1970,230,1,10/20/2016 0:00:00,,0
3066,1972,229,1,10/20/2016 0:00:00,,0
3067,1972,230,1,10/20/2016 0:00:00,,0
3068,1972,254,1,10/20/2016 0:00:00,,0
3069,1977,88,0,,,0
3070,1977,86,0,,,0
3071,1978,88,0,,,0
3072,1978,86,0,,,0
3073,1984,63,0,,,0
3074,1984,61,0,,,0
3075,1984,142,0,,,0
3076,1985,162,0,,,0
3077,1986,162,0,,,0
3078,1992,229,0,,,0
3079,1992,235,0,,,0
3080,1992,276,0,,,0
3081,1993,335,0,,,0
3082,1993,283,0,,,0
3083,1993,337,0,,,0
3084,1994,338,0,,,0
3085,1994,229,0,,,0
3086,1994,243,0,,,0
3087,1873,283,1,,,0
3088,1995,229,0,,,0
3089,1995,235,0,,,0
3090,1996,139,0,,,0
3091,1997,139,0,,,0
3092,1998,139,0,,,0
3093,1999,139,0,,,0
3094,2000,139,0,,,0
3095,2001,139,0,,,0
3096,2002,139,0,,,0
3097,2003,139,0,,,0
3098,2004,139,0,,,0
3099,2018,150,0,,,0
3100,2020,179,0,,,0
3101,2020,187,0,,,0
3102,2021,179,0,,,0
3103,2021,187,0,,,0
3104,2022,179,0,,,0
3105,2022,187,0,,,0
3106,2023,179,0,,,0
3107,2023,187,0,,,0
3108,2023,198,0,,,0
3109,2024,179,0,,,0
3110,2024,187,0,,,0
3111,2025,179,0,,,0
3112,2025,184,0,,,0
3113,2025,183,0,,,0
3114,2026,227,1,10/7/2016 0:00:00,,0
3115,2026,179,1,10/7/2016 0:00:00,,0
3116,2026,198,1,10/7/2016 0:00:00,,0
3117,2027,179,0,,,0
3118,2027,198,0,,,0
3119,2027,190,0,,,0
3120,2028,158,0,,,0
3121,2028,63,0,,,0
3122,2028,61,0,,,0
3123,2029,63,0,,,0
3124,2031,229,0,,,0
3125,2032,229,1,10/20/2016 0:00:00,,0
3126,2032,263,1,10/20/2016 0:00:00,,0
3127,2032,267,1,10/20/2016 0:00:00,,0
3128,2032,332,1,10/20/2016 0:00:00,,0
3129,2032,331,1,10/20/2016 0:00:00,,0
3130,2034,,0,,,0
3131,2035,229,0,,,0
3132,2035,239,0,,,0
3133,2035,263,0,,,0
3134,2035,264,0,,,0
3135,2038,140,0,,,0
