parid,long,lat
0861A00396000000,-79.76588787,40.39216471
0861B00047000000,-79.75808447,40.39408468
0861B00176000000,-79.75985975,40.39385234
0861B00181000000,-79.75964867,40.39480013
0861B00337000000,-79.76127708,40.39455912
0861C00098000000,-79.75550888,40.39467818
0861C00102000000,-79.75557623,40.39450303
0861C00107000000,-79.7557382,40.39431393
0861C00112000000,-79.75564164,40.3941135
0861C00117000000,-79.75549134,40.39399223
0861C00123000000,-79.75525116,40.39397903
0861C00127000000,-79.75502517,40.39393447
0861C00132000000,-79.75468896,40.39393136
0861C00141000000,-79.75446053,40.39374667
0861C00154000000,-79.754623,40.39336668
0861C00159000000,-79.7549168,40.39326212
0861C00165000000,-79.75525745,40.39337611
0861C00169000000,-79.75553049,40.39343668
0861C00176000000,-79.7557964,40.39350905
0861C00181000000,-79.75603045,40.39370454
0861C00186000000,-79.75620665,40.39389807
0861C00194000000,-79.75637695,40.39409832
0861C00196000000,-79.75626381,40.39451815
0861C00204000000,-79.75614395,40.39473939
0861C00212000000,-79.75679899,40.39608576
0861C00301000000,-79.7568671,40.3926001
0861D00057000000,-79.74964777,40.39360701
0861D00063000000,-79.75000755,40.39373016
0861D00069000000,-79.75008252,40.39398399
0861D00075000000,-79.75007529,40.3941978
0861D00081000000,-79.7500982,40.39441282
0861D00084000000,-79.7501369,40.39462252
0861D00134000000,-79.74841797,40.39517376
0861D00153000000,-79.75071535,40.39281995
0861D00155000000,-79.75162008,40.39258935
0861E00172000000,-79.76461823,40.39210768
0861E00177000000,-79.76414156,40.39196473
0861E00189000000,-79.76438698,40.39170107
0861E00196000000,-79.76509016,40.39190932
0861E00199000000,-79.76490577,40.39176354
0861E00212000000,-79.76484135,40.39160317
0861E00214000000,-79.76512271,40.39152454
0861E00221000000,-79.76530484,40.39144209
0861E00229000000,-79.76698018,40.38991236
0861E00238000000,-79.76472098,40.39107468
0861E00257000000,-79.76581914,40.39171967
0861E00266000000,-79.76522222,40.39067108
0861E00279000000,-79.76546606,40.39012181
0861G00249000000,-79.7559548,40.3905806
0861G00279000000,-79.75772123,40.39210383
0861H00185000000,-79.74916798,40.39232037
0861H00267000000,-79.75383187,40.39248409
0861J00010000000,-79.76632794,40.38850312
0861J00042000000,-79.76509659,40.38733022
0861J00050000000,-79.76673879,40.38649143
0861J00052000000,-79.76578639,40.386416
0861J00249000000,-79.76522528,40.3887168
0861J00276000000,-79.76473177,40.38741838
0861M00356000000,-79.75168219,40.3894192
0861M00369000000,-79.752386,40.38962934
0861M00374000000,-79.75282261,40.38976087
0861M00379000000,-79.7531706,40.38988392
0950P00076000000,-79.74150636,40.50400676
0966B00134000000,-79.74286208,40.547646
0966B00140000000,-79.74307462,40.54781267
0966B00146000000,-79.74330659,40.54796543
0966B00152000000,-79.74351517,40.5481174
0966B00159000000,-79.74376725,40.54821416
0966B00202000000,-79.74708499,40.54894742
0966B00230000000,-79.74424826,40.54888699
0966B00240000000,-79.74384604,40.54874327
0966B00248000000,-79.74354161,40.54863591
0966B00252000000,-79.74326862,40.5485413
0966B00261000000,-79.74304584,40.548388
0966B00273000000,-79.74259962,40.54808258
0966B00285000000,-79.7418422,40.54884096
0966B00286000000,-79.7420568,40.54882969
0966C00009000000,-79.73762312,40.54794584
0966C00024000000,-79.73891626,40.5476832
0966C00028000000,-79.73930575,40.54763417
0966C00032000000,-79.73936743,40.5479637
0966C00038000000,-79.73914947,40.54801995
0966C00042000000,-79.73894631,40.54801848
0966C00046000000,-79.73872624,40.54801557
0966C00051000000,-79.73846465,40.54800658
0966C00056000000,-79.73818772,40.547874
0966C00066000000,-79.73784071,40.54835725
0966C00077000000,-79.73819159,40.54851494
0966C00081000000,-79.73854971,40.54851185
0966C00085000000,-79.73878862,40.54852817
0966C00090000000,-79.73877289,40.54891976
0966C00095000000,-79.73856772,40.5489026
0966C00099000000,-79.7383567,40.54888609
0966C00104000000,-79.73814725,40.54886718
0966C00109000000,-79.73793625,40.54886296
0966C00114000000,-79.73765459,40.54875872
0966C00138000000,-79.73930945,40.54942051
0966C00143000000,-79.74014124,40.54940629
0966C00162000000,-79.73954017,40.5490455
0966C00216000000,-79.74037249,40.54743404
0966C00239000000,-79.74048298,40.54846083
0966C00255000000,-79.74020688,40.54908603
0966C00265000000,-79.74036462,40.5494159
0966C00270000000,-79.74048803,40.54911322
0966C00284000000,-79.74062178,40.54881754
0966C00289000000,-79.74075115,40.54851128
0966C00294000000,-79.74088236,40.54820714
0966C00298000000,-79.74130686,40.54696165
0966C00362000000,-79.74130576,40.54915231
0966C00373000000,-79.74073251,40.54937549
0966D00006000000,-79.73718387,40.54836145
0966D00034000000,-79.73730856,40.54798917
0966D00072000000,-79.73507156,40.54781833
0966D00076000000,-79.73542116,40.54784031
0966D00087000000,-79.73584684,40.54804675
0966D00096000000,-79.73666276,40.54878618
0966D00100000000,-79.73621447,40.54730279
0966D00106000000,-79.73736134,40.54913665
0966D00124000000,-79.73629128,40.54896709
0966D00132000000,-79.73596573,40.54876378
0966D00139000000,-79.73569822,40.54860639
0966D00145000000,-79.73550195,40.54848115
0966D00156000000,-79.73524029,40.54822999
0966E00001000000,-79.74854757,40.54587429
0966E00068000000,-79.74584197,40.5465818
0966E00091000000,-79.74609543,40.54584115
0966F00025000000,-79.74210727,40.54693183
0966F00250000000,-79.74436173,40.54697982
0966F00280000000,-79.7454628,40.54721826
0966F00362000000,-79.74564298,40.54546749
0966F00378000000,-79.74542188,40.54584904
0966G00319000000,-79.73897854,40.54654956
0966G00337000000,-79.73985848,40.54673714
0966H00221000000,-79.7349365,40.54760209
0966H00225000000,-79.73470322,40.54738917
0966H00232000000,-79.73471638,40.54712928
0966H00244000000,-79.73521598,40.5469542
0966H00253000000,-79.73567408,40.54734184
0966H00384000000,-79.73726389,40.54659247
0966J00251000000,-79.74646781,40.54291777
0966J00265000000,-79.74689817,40.54390379
0966J00325000000,-79.74899342,40.54438517
0966J00350000000,-79.74759823,40.54490463
0966J00357000000,-79.75114276,40.5441511
0966J00361000000,-79.74947984,40.54356714
0966J00384000000,-79.74849563,40.54281883
0966K00072000000,-79.73932502,40.54343402
0966K00082000000,-79.74217601,40.54319581
0966K00096000000,-79.7426209,40.54306595
0966K00131000000,-79.74340551,40.54267562
0966K00145000000,-79.74491769,40.54305643
0966K00174000000,-79.74386672,40.54409355
0966K00235000000,-79.74238364,40.54489015
0966K00242000000,-79.74265802,40.54418524
0966K00352000000,-79.74472774,40.543593
0966K00364000000,-79.74579813,40.54409763
0966K00370000000,-79.74571318,40.54476559
0966K00388000000,-79.74564618,40.54516174
0966M00077000000,-79.73487748,40.54146491
0966M00132000000,-79.73720378,40.54188043
0966N00002000000,-79.74542279,40.54272183
0966N00006000000,-79.74477615,40.54273025
0966N00009000000,-79.74463575,40.54238049
0966N00046000000,-79.74618137,40.54235937
0966N00097000000,-79.74679612,40.5415259
0966N00320000000,-79.74975241,40.5409798
0966N00336000000,-79.74920109,40.54169523
0966N00340000000,-79.74930896,40.5417011
0966N00342000000,-79.74941761,40.54170751
0966N00344000000,-79.74952495,40.54171565
0966N00348000000,-79.74969234,40.54172541
0966N00360000000,-79.74935296,40.541352
0966P00284000000,-79.74544395,40.54210288
0966P00296000000,-79.74446672,40.54189904
0966P00306000000,-79.74414746,40.54161189
0967A00206000000,-79.7478625,40.53805689
0967A00246000000,-79.74169089,40.54211546
0967A00247000000,-79.74399271,40.53881134
0967A00349000000,-79.75046522,40.53976363
0967D00092000000,-79.73327846,40.53859281
0967G00054000000,-79.7371002,40.53691888
0967G00109000000,-79.74135915,40.5376205
0967H00372000000,-79.73450536,40.53660354
0967H00394000000,-79.73718869,40.53896694
0967J00285000000,-79.747893,40.53425189
0967J00372000000,-79.74813132,40.53519685
0967K00313000000,-79.74292837,40.53370955
0967K00340000000,-79.74209535,40.53429083
0967K00384000000,-79.74568901,40.53463356
0967L00216000000,-79.74036946,40.53417749
0967L00232000000,-79.73910349,40.5337545
0967L00261000000,-79.73790131,40.5349832
0967R00035000000,-79.73688898,40.52923683
0967R00044000000,-79.73970068,40.52999358
0967R00057000000,-79.74059223,40.52806789
0967R00086000000,-79.74081674,40.53175819
0967S00020000000,-79.73315115,40.5276551
0967S00275000000,-79.73491339,40.53440601
0967S00328000000,-79.73622176,40.53325249
0967S00347000000,-79.73752395,40.53234055
0968A00106000000,-79.74776046,40.52871591
0968A00121000000,-79.74606986,40.52933893
0968A00200000000,-79.74721705,40.52997157
0968A00210000000,-79.74794791,40.52928601
0968A00236000000,-79.74911653,40.52929435
0968B00100000000,-79.74469839,40.53039122
0968B00284000000,-79.74354888,40.52843253
0968B00297000000,-79.74350664,40.52941484
0968B00321000000,-79.74217359,40.52956176
0968B00330000000,-79.74241455,40.53026927
0968C00147000000,-79.73920256,40.52869718
0968F00004000000,-79.74191491,40.52579946
0968F00011000000,-79.74185544,40.52597616
0968F00020000000,-79.74183168,40.52616979
0968F00028000000,-79.74181715,40.52635709
0968F00034000000,-79.74182254,40.52652468
0968F00050000000,-79.74181433,40.52668939
0968F00056000000,-79.7418039,40.52686065
0968F00062000000,-79.74179923,40.52702743
0968F00068000000,-79.74179581,40.52720577
0968F00083000000,-79.74158054,40.52834579
0968F00098000000,-79.74173178,40.52753446
0968F00107000000,-79.74207356,40.52777765
0968F00115000000,-79.74230562,40.52773085
0968F00134000000,-79.74258622,40.52759076
0968F00138000000,-79.74260653,40.52726509
0968F00142000000,-79.74262578,40.52707795
0968F00147000000,-79.74264501,40.5269162
0968F00151000000,-79.742652,40.52676767
0968F00156000000,-79.74267516,40.52660575
0968F00162000000,-79.74268284,40.52639157
0968F00170000000,-79.74271428,40.52615898
0968F00175000000,-79.74279076,40.52598841
0968F00180000000,-79.74286192,40.52583798
0968J00018000000,-79.74613046,40.52343345
0968J00027000000,-79.74570489,40.52389999
0968J00028000000,-79.74533843,40.52582209
0968J00038000000,-79.74687054,40.52640437
0968K00007000000,-79.74088754,40.52452934
0968K00063000000,-79.74289955,40.52365588
0968K00069000000,-79.74278515,40.52395052
0968K00074000000,-79.74273083,40.52409092
0968K00079000000,-79.74268032,40.52424313
0968K00083000000,-79.74258942,40.52440237
0968K00088000000,-79.74252079,40.52456059
0968K00092000000,-79.74243577,40.52471039
0968K00097000000,-79.74237458,40.52486641
0968K00102000000,-79.74229744,40.52502452
0968K00108000000,-79.74218517,40.52525455
0968K00116000000,-79.74207863,40.5254824
0968K00121000000,-79.74199306,40.52563501
0968K00126000000,-79.74292093,40.52567974
0968K00130000000,-79.74299353,40.52552258
0968K00138000000,-79.74306925,40.52534837
0968K00146000000,-79.74315437,40.52515415
0968K00151000000,-79.74322159,40.52499826
0968K00157000000,-79.74327095,40.52488401
0968K00162000000,-79.7433292,40.52474292
0968K00167000000,-79.74341303,40.5245712
0968K00172000000,-79.74348937,40.52440455
0968K00177000000,-79.74355225,40.52423304
0968K00182000000,-79.74360186,40.52407355
0968K00209000000,-79.74604845,40.52056823
0968K00216000000,-79.74502246,40.52364858
0968K00223000000,-79.74504699,40.52327885
0968K00227000000,-79.74452064,40.52326321
0968K00240000000,-79.74441753,40.52112419
0968K00256000000,-79.74356499,40.52375426
0968K00261000000,-79.74389274,40.52381969
0968K00293000000,-79.74401347,40.5256598
0968N00273000000,-79.74814427,40.5222034
0968N00284000000,-79.74766481,40.52078941
0968N00375000000,-79.74851451,40.52425119
0968N00380000000,-79.74897644,40.52425022
0968N00386000000,-79.74977996,40.52410367
0968P00301000000,-79.74180754,40.5228008
0968P00319000000,-79.74317228,40.52173362
0968P00328000000,-79.74312401,40.52294125
0968R00196000000,-79.74073115,40.5233143
0968R00202000000,-79.74042724,40.52303783
0968R00224000000,-79.73984091,40.52291534
0968R00256000000,-79.73982387,40.52186194
0968R00258000000,-79.73963489,40.52184243
0968R00356000000,-79.74103975,40.52163052
0968R00373000000,-79.7408635,40.52227936
0968R00384000000,-79.74102212,40.52263877
0968R00394000000,-79.74131624,40.5229634
0968S00225000000,-79.73489791,40.5213019
0969C00083000000,-79.73702797,40.52020874
0969C00089000000,-79.73745445,40.52023129
0969C00103000000,-79.73824997,40.52030458
0969C00309000000,-79.74026813,40.51859232
0969D00007000000,-79.73332657,40.51899354
0969D00010000000,-79.73535546,40.51751769
0969D00239000000,-79.73540948,40.51912409
0969D00264000000,-79.7342452,40.51926888
0969D00301000000,-79.73333394,40.51955747
0969D00332000000,-79.73409393,40.52052365
0969D00387000000,-79.73678485,40.52292516
0969E00001000000,-79.74581296,40.51659403
0969E00005000000,-79.74601055,40.51644393
0969E00009000000,-79.74622186,40.51632537
0969F00013000000,-79.74471068,40.51617159
0969F00015000000,-79.74460583,40.51662195
0969F00017000000,-79.74448754,40.51684036
0969F00019000000,-79.7444594,40.51703652
0969F00023000000,-79.74592537,40.51702316
0969F00027000000,-79.74591651,40.51756188
0969F00031000000,-79.7449643,40.51853626
0969F00033000000,-79.74409189,40.51824401
0969F00037000000,-79.74330913,40.51741272
0969F00043000000,-79.74378368,40.51711892
0969F00045000000,-79.74378436,40.51687616
0969F00047000000,-79.7438461,40.51663346
0969F00049000000,-79.74400364,40.51640625
0969F00051000000,-79.74374964,40.51625606
0969F00301000000,-79.74497233,40.51679766
0969F00305000000,-79.74527602,40.51675188
0969F00309000000,-79.74556424,40.51669834
0969F00313000000,-79.74546295,40.51608358
0969F00317000000,-79.74524443,40.51615359
0969F00321000000,-79.74500876,40.51617536
0969J00002000000,-79.74644587,40.51619674
0969J00006000000,-79.74664154,40.51604741
0969J00010000000,-79.74677532,40.51589423
0969J00014000000,-79.74686606,40.51565624
0969J00018000000,-79.74714235,40.51579689
0969J00022000000,-79.74745026,40.51583658
0969J00026000000,-79.74720484,40.51628599
0969J00030000000,-79.74811705,40.51585515
0969J00034000000,-79.74835623,40.51568187
0969J00038000000,-79.74854928,40.51552213
0969J00042000000,-79.74870656,40.51536408
0969J00046000000,-79.74887606,40.51521932
0969J00050000000,-79.74903979,40.51507107
0969J00054000000,-79.74921108,40.51492406
0969J00058000000,-79.74940999,40.51475631
0969J00062000000,-79.7496029,40.51452954
0969J00066000000,-79.7495217,40.51429622
0969J00070000000,-79.74931937,40.51408675
0969J00074000000,-79.74911676,40.51392631
0969J00078000000,-79.74890366,40.51376959
0969J00082000000,-79.7485672,40.51419347
0969J00086000000,-79.7488378,40.51439862
0969J00090000000,-79.74866335,40.51458494
0969J00094000000,-79.74846949,40.51470507
0969J00098000000,-79.74829916,40.51484799
0969J00102000000,-79.74813303,40.51499597
0969J00106000000,-79.74796615,40.51519868
0969J00110000000,-79.74763824,40.51489768
0969J00114000000,-79.74739434,40.51530266
0969J00118000000,-79.74711786,40.51517515
0969J00122000000,-79.74734698,40.51483523
0969J00130000000,-79.74793504,40.51445104
0969J00134000000,-79.74823254,40.51421071
0969J00138000000,-79.74838768,40.51360647
0969J00142000000,-79.74808822,40.51363025
0969J00146000000,-79.74780302,40.51377077
0969J00150000000,-79.74781908,40.51330765
0969J00154000000,-79.74630289,40.51382164
0969J00158000000,-79.74714939,40.51428756
0969J00162000000,-79.74714271,40.51401955
0969J00166000000,-79.74712163,40.51382815
0969J00170000000,-79.74643627,40.51379236
0969J00174000000,-79.74645844,40.51398377
0969J00178000000,-79.74647871,40.51417483
0969J00182000000,-79.74649099,40.5143752
0969J00186000000,-79.74665624,40.51470656
0969J00198000000,-79.74633431,40.51521743
0969J00210000000,-79.74619067,40.51562482
0969J00214000000,-79.74605048,40.51576374
0969J00218000000,-79.74587461,40.51588036
0969J00222000000,-79.74566219,40.51597283
0969K00001000000,-79.74153449,40.51480213
0969K00003000000,-79.7416568,40.51497927
0969K00005000000,-79.74180871,40.51514858
0969K00007000000,-79.74197311,40.51531104
0969K00009000000,-79.74218037,40.51543957
0969K00011000000,-79.74241276,40.51554268
0969K00013000000,-79.74265592,40.51563368
0969K00015000000,-79.74288804,40.51572532
0969K00017000000,-79.74310827,40.5158169
0969K00018000000,-79.74217897,40.51627198
0969K00019000000,-79.74339571,40.51598374
0969K00021000000,-79.74357365,40.51611865
0969K00023000000,-79.74429257,40.51597849
0969K00025000000,-79.74456047,40.51579992
0969K00027000000,-79.74474359,40.51565158
0969K00029000000,-79.74489056,40.51546717
0969K00031000000,-79.74502629,40.51526998
0969K00033000000,-79.74511755,40.51506573
0969K00035000000,-79.74516724,40.51485348
0969K00037000000,-79.74516339,40.51464365
0969K00039000000,-79.74509112,40.51443795
0969K00045000000,-79.74468133,40.51397287
0969K00047000000,-79.74418616,40.51366738
0969K00048000000,-79.74252509,40.51389053
0969K00049000000,-79.74282399,40.51390731
0969K00051000000,-79.74310252,40.51389286
0969K00053000000,-79.7433407,40.51391032
0969K00055000000,-79.7435648,40.51394538
0969K00057000000,-79.74377736,40.51400837
0969K00059000000,-79.74397697,40.51409509
0969K00061000000,-79.74415183,40.51421092
0969K00063000000,-79.74430138,40.51439595
0969K00065000000,-79.74391166,40.51444864
0969K00067000000,-79.74366829,40.51444882
0969K00069000000,-79.74345273,40.51436459
0969K00071000000,-79.74324933,40.5142243
0969K00073000000,-79.74291156,40.5141888
0969K00075000000,-79.74254481,40.51430849
0969K00077000000,-79.74264455,40.51459974
0969K00079000000,-79.74289352,40.51476077
0969K00081000000,-79.74313643,40.51484936
0969K00083000000,-79.74338109,40.51494263
0969K00085000000,-79.74366868,40.51503204
0969K00087000000,-79.74395968,40.51494113
0969K00091000000,-79.74445119,40.51477607
0969K00093000000,-79.74445666,40.51499431
0969K00095000000,-79.74437932,40.51516797
0969K00097000000,-79.74425383,40.51532192
0969K00099000000,-79.74410011,40.51546119
0969K00101000000,-79.74387258,40.51565317
0969K00103000000,-79.74367446,40.51552083
0969K00105000000,-79.74354225,40.51542396
0969K00107000000,-79.74330409,40.51532632
0969K00109000000,-79.74306241,40.51523255
0969K00111000000,-79.74281996,40.51513387
0969K00113000000,-79.74258817,40.51502859
0969K00115000000,-79.74239558,40.51489131
0969K00117000000,-79.7422358,40.51473806
0969K00119000000,-79.74210854,40.51456738
0969K00121000000,-79.74201365,40.51438793
0969K00123000000,-79.74197338,40.5142025
0969K00125000000,-79.74196978,40.51402116
0969K00127000000,-79.7420782,40.51384013
0969K00300000000,-79.74404906,40.51507325
0969K00300033500,-79.74497661,40.51424293
0969L00202000000,-79.74131284,40.51374266
0969L00204000000,-79.74132055,40.51404757
0969L00206000000,-79.74097961,40.51405627
0969L00208000000,-79.74074561,40.51423008
0969L00210000000,-79.74054746,40.51440527
0969L00212000000,-79.74036036,40.51460432
0969L00214000000,-79.74018065,40.51484997
0969L00216000000,-79.74029377,40.51507504
0969L00218000000,-79.74044198,40.51527431
0969L00220000000,-79.74065821,40.51549819
0969L00222000000,-79.74105324,40.51549553
0969L00226000000,-79.74137311,40.51526043
0969L00228000000,-79.74119715,40.5150005
0969L00230000000,-79.7410243,40.51482891
0969L00232000000,-79.74111982,40.51461853
0969L00234000000,-79.74143592,40.51454535
0969N00001000000,-79.74710242,40.51363682
0969N00005000000,-79.74713322,40.51343544
0969N00009000000,-79.74710241,40.51318993
0969N00013000000,-79.74676355,40.51304742
0969N00017000000,-79.74644131,40.51317472
0969N00021000000,-79.7463265,40.51339133
0969N00025000000,-79.74641116,40.51360271
0969N00101000000,-79.74860084,40.51335713
0969P00013000000,-79.74217448,40.51150571
0969P00021000000,-79.74187899,40.51144051
0969P00033000000,-79.74170211,40.51201015
0969P00039000000,-79.74200006,40.51194494
0969P00045000000,-79.74193698,40.51221732
0969P00052000000,-79.7418924,40.51242268
0969P00059000000,-79.74204116,40.51258358
0969P00064000000,-79.74214867,40.51275634
0969P00069000000,-79.74214348,40.51295328
0969P00073000000,-79.74203033,40.51312063
0969P00077000000,-79.74185777,40.51325442
0969P00081000000,-79.74167758,40.51339293
0969P00084000000,-79.74388993,40.51350511
0969P00086000000,-79.74364068,40.513431
0969P00087000000,-79.74228943,40.51365546
0969P00089000000,-79.74338407,40.51340522
0969P00091000000,-79.74313279,40.51340073
0969P00093000000,-79.74289871,40.51340192
0969P00095000000,-79.74262754,40.51328199
0969P00099000000,-79.74278648,40.51302106
0969P00104000000,-79.74281309,40.51281233
0969P00108000000,-79.74279237,40.51259997
0969P00123000000,-79.74273044,40.51220538
0969P00125000000,-79.74327323,40.51215323
0969P00128000000,-79.74274359,40.51239898
0969P00131000000,-79.74262517,40.51203761
0969P00139000000,-79.74263525,40.51178916
0969P00143000000,-79.74274829,40.5116262
0969P00147000000,-79.74287223,40.51141591
0969P00160000000,-79.74362449,40.51112349
0969P00166000000,-79.74392976,40.51116358
0969P00172000000,-79.74423847,40.51116614
0969P00201000000,-79.7431612,40.511656
0969P00203000000,-79.74351692,40.51170605
0969P00210000000,-79.74385505,40.51178773
0969P00216000000,-79.74420695,40.51175886
0969P00225000000,-79.74527231,40.51300428
0969P00244000000,-79.74489974,40.51378392
0969P00246000000,-79.74498508,40.51355947
0969P00248000000,-79.74501048,40.51331891
0969P00249000000,-79.74569997,40.51224466
0969P00250000000,-79.74492768,40.51308746
0969P00252000000,-79.74477897,40.51289315
0969P00254000000,-79.74455767,40.51275022
0969P00256000000,-79.74432555,40.51262281
0969P00258000000,-79.74408225,40.51250886
0969P00260000000,-79.74384668,40.5124182
0969P00262000000,-79.74487966,40.51178353
0969P00264000000,-79.74354731,40.51230524
0969P00266000000,-79.74321065,40.51242141
0969P00268000000,-79.74319791,40.51274016
0969P00270000000,-79.74328859,40.51300388
0969P00272000000,-79.74364103,40.51299662
0969P00274000000,-79.74388618,40.5130357
0969P00276000000,-79.74407365,40.51314358
0969P00278000000,-79.74424662,40.51327886
0969P00280000000,-79.74433301,40.51346623
0969R00016000000,-79.74159172,40.5114498
0969R00022000000,-79.74127026,40.51150076
0969R00028000000,-79.74100195,40.51167946
0969R00035000000,-79.74110888,40.51195521
0969R00041000000,-79.74142202,40.51217281
0969R00300000000,-79.74149029,40.51355103
0970A00002000000,-79.74982099,40.51063518
0970A00021000000,-79.74434568,40.50945663
0970A00395000000,-79.73772435,40.51168181
0970B00045000000,-79.74155837,40.50990939
0970B00100000000,-79.74334383,40.51203879
0970B00231000000,-79.7422973,40.51121206
0970B00235000000,-79.74191501,40.51110475
0970B00249000000,-79.74180362,40.51058924
0970B00255000000,-79.74216104,40.51062675
0970B00263000000,-79.74249647,40.51069244
0970B00271000000,-79.74276121,40.51083777
0970B00284000000,-79.74305243,40.51094383
0970B00291000000,-79.7433376,40.51104574
0970B00333000000,-79.74382813,40.5107786
0970B00355000000,-79.74490594,40.51094394
0970B00361000000,-79.74519128,40.51042002
0970B00379000000,-79.74441463,40.51006674
0970B00382000000,-79.74838709,40.51144897
0970B00399000000,-79.74610769,40.51141498
0970C00201000000,-79.74100945,40.51064804
0970C00220000000,-79.74028721,40.51065598
0970C00229000000,-79.74039857,40.5099622
0970C00248000000,-79.73961925,40.51017659
0970C00278000000,-79.73921719,40.50983139
0970C00284000000,-79.73836589,40.51005359
0970C00303000000,-79.73773598,40.51006295
0970C00355000000,-79.73867456,40.51372563
0970C00384000000,-79.74042825,40.51136591
0970C00388000000,-79.7409059,40.51125852
0970C00392000000,-79.7412483,40.5111659
0970C00396000000,-79.74158258,40.51109565
0970D00175000000,-79.73330629,40.51056722
0970D00249000000,-79.72927817,40.50739448
0970D00262000000,-79.73584456,40.50874451
0970D00269000000,-79.73665246,40.5084275
0970D00284000000,-79.7351503,40.5103497
0970D00285000000,-79.73611209,40.51026681
0970D00286000000,-79.73583557,40.50994603
0970D00303000000,-79.73678966,40.51001872
0970D00369000000,-79.73445253,40.51118927
0970D00384000000,-79.73635054,40.51204764
0970E00008000000,-79.74465704,40.5078817
0970E00038000000,-79.74503213,40.50777508
0970E00076000000,-79.7509866,40.50909492
0970E00078000000,-79.7489532,40.50787143
0970E00086000000,-79.74801587,40.50849919
0970E00090000000,-79.74822906,40.50651396
0970F00025000000,-79.74295837,40.50706026
0970G00062000000,-79.73709842,40.50822512
0970G00076000000,-79.73762542,40.50777163
0970G00079000000,-79.73843113,40.50848771
0970G00095000000,-79.7383251,40.50743156
0970G00104000000,-79.73883272,40.50577031
0970G00216000000,-79.74037708,40.50835403
0970J00002000000,-79.74860996,40.50397106
0970J00054000000,-79.74501495,40.50616954
0970K00021000000,-79.74231315,40.50409893
0970K00089000000,-79.74199422,40.50474361
0970K00098000000,-79.74243799,40.50510019
0970K00119000000,-79.74306535,40.50470966
0970K00132000000,-79.74379251,40.5046893
0970K00134000000,-79.74449111,40.50460078
0970K00136000000,-79.74441718,40.50429116
0970K00138000000,-79.74433442,40.50404774
0970K00140000000,-79.74353388,40.50408902
0970K00142000000,-79.74513177,40.50396303
0970K00149000000,-79.74587422,40.50439728
0970K00158000000,-79.74549546,40.50475981
0970K00177000000,-79.74508963,40.50502595
0970K00197000000,-79.74457718,40.50533113
0970K00226000000,-79.74412539,40.50552784
0970K00237000000,-79.74367061,40.50565023
0970K00274000000,-79.74275247,40.50588214
0970L00284000000,-79.74078285,40.50484293
0970L00302000000,-79.74013126,40.50525015
0970N00003000000,-79.74938077,40.50160232
0970N00004000000,-79.74955917,40.50175939
0970N00005000000,-79.74953009,40.50285035
0970N00006000000,-79.74944501,40.50313995
0970N00007000000,-79.74908511,40.50297711
0970N00008000000,-79.74898915,40.50273755
0970N00009000000,-79.74896734,40.50254655
0970N00010000000,-79.74894343,40.50235434
0970N00011000000,-79.7489002,40.50215112
0970N00012000000,-79.74881989,40.50194936
0970N00013000000,-79.74863041,40.50179686
0970N00014000000,-79.74842164,40.5016638
0970N00015000000,-79.7482051,40.50155522
0970N00016000000,-79.74797595,40.50146345
0970N00017000000,-79.74698723,40.50164302
0970N00018000000,-79.74732755,40.50176531
0970N00019000000,-79.74751669,40.50188841
0970N00020000000,-79.74770108,40.50200748
0970N00021000000,-79.74789725,40.50210323
0970N00022000000,-79.74803724,40.50224254
0970N00023000000,-79.74813559,40.50240405
0970N00024000000,-79.74816737,40.5025818
0970N00025000000,-79.74824729,40.50275815
0970N00026000000,-79.74835653,40.50298202
0970N00027000000,-79.74797897,40.50314222
0970N00028000000,-79.74773522,40.50301051
0970N00029000000,-79.74765706,40.50283583
0970N00030000000,-79.74754629,40.50267859
0970N00031000000,-79.74743179,40.50251919
0970N00032000000,-79.74730548,40.50236175
0970N00033000000,-79.74717133,40.50219361
0970N00034000000,-79.7469849,40.50203903
0970N00035000000,-79.74669252,40.50189433
0970N00036000000,-79.74652771,40.50242134
0970N00037000000,-79.74666752,40.50263819
0970N00038000000,-79.74678143,40.50279396
0970N00039000000,-79.74689683,40.50295005
0970N00040000000,-79.74701079,40.50310586
0970N00041000000,-79.74712516,40.50326086
0970N00042000000,-79.74724171,40.50345738
0970N00043000000,-79.74744348,40.50363471
0970N00044000000,-79.74862032,40.50342246
0970N00045000000,-79.74898411,40.50357987
0970N00046000000,-79.74933812,40.50365973
0970N00047000000,-79.74965973,40.5037364
0970N00050000000,-79.74573436,40.50263946
0970N00062000000,-79.74538973,40.5012407
0970N00068000000,-79.74614791,40.50178289
0970N00086000000,-79.74795004,40.50257586
0970N00121000000,-79.74639985,40.50310419
0970N00136000000,-79.74680073,40.50408057
0970N00142000000,-79.74615926,40.50339656
0970N00143000000,-79.74605221,40.50357291
0970N00147000000,-79.74627642,40.50368204
0970P00084000000,-79.74177293,40.50342562
0970P00172000000,-79.74161377,40.50243437
0970P00190000000,-79.7433172,40.50357112
0970P00201000000,-79.74425965,40.50380583
0970P00203000000,-79.74418964,40.50356435
0970P00205000000,-79.7441183,40.50332291
0970P00207000000,-79.74404656,40.50308186
0970P00209000000,-79.74397501,40.5028403
0970P00211000000,-79.74390127,40.50259788
0970P00213000000,-79.74383167,40.50235651
0970P00215000000,-79.74406274,40.50207193
0970P00217000000,-79.74392721,40.501828
